1,1,54.09,60.91,120.91,55.45,1,1,1.0
2,1,38.03,58.18,115.77000000000001,53.63,1,1,1.0
3,1,21.97,55.45,110.63,51.8,1,1,1.0
4,1,5.91,52.73,105.49000000000001,49.970000000000006,1,1,1.0
5,1,2.95,50.0,89.8,48.599999999999994,1,1,1.0
6,1,0.0,47.27,74.1,47.23,1,1,1.0
7,1,0.0,44.99,58.65,45.419999999999995,1,1,1.0
8,1,0.0,42.7,43.2,43.61999999999999,1,1,1.0
9,1,0.0,48.6,26.85,34.080000000000005,1,1,1.0
11,2,870.45,181.82,89.54999999999995,86.36000000000001,1,1,1.0
12,2,829.14,171.45,130.86,97.30000000000001,1,1,1.0
13,2,787.82,161.07,172.17999999999995,108.25999999999999,1,1,1.0
14,2,746.5,150.7,213.5,119.19999999999999,1,1,1.0
15,2,698.1,143.34,261.9,116.35999999999999,1,1,1.0
16,2,657.6,135.99,266.4,113.50999999999999,1,1,1.0
16,3,0.0,164.02,54.1,85.47999999999999,1,1,1.0
17,2,619.6,129.9,254.66999999999996,109.69999999999999,1,1,1.0
17,3,0.33,166.67,74.64,98.06000000000003,1,1,1.0
18,2,585.5,123.82,246.04999999999995,105.88,1,1,1.0
18,3,0.66,169.32,95.17,110.65000000000003,1,1,1.0
19,2,551.41,117.74,237.41000000000008,102.06000000000002,1,1,1.0
19,3,0.99,171.97,115.71000000000001,123.22999999999999,1,1,1.0
20,2,517.31,111.65,228.79000000000008,98.25,1,1,1.0
20,3,0.66,181.24,141.21,126.88999999999999,1,1,1.0
21,2,488.3,107.5,220.46999999999997,94.30000000000001,1,1,1.0
21,3,0.33,190.52,166.7,130.54999999999998,1,1,1.0
22,2,457.9,103.35,213.52999999999997,90.35,1,1,1.0
22,3,0.0,199.79,192.2,134.21,1,1,1.0
23,2,433.4,99.2,200.70000000000005,86.39999999999999,1,1,1.0
23,3,21.86,208.98,205.87,144.14000000000001,1,1,1.0
24,2,405.9,95.1,196.80000000000007,84.55000000000001,1,1,1.0
24,3,43.73,218.18,219.52,154.07,1,1,1.0
25,2,378.4,91.0,192.90999999999997,82.69999999999999,1,1,1.0
25,3,65.59,227.37,233.18999999999997,164.01,1,1,1.0
26,2,352.4,86.9,187.51,80.85,1,1,1.0
26,3,87.45,236.56,246.85000000000002,173.94,1,1,1.0
27,2,331.03,82.8,177.48000000000002,79.00000000000001,1,1,1.0
27,3,117.17,249.73,269.3,186.64000000000001,1,1,1.0
28,2,311.39,79.34,170.79000000000002,76.69,1,1,1.0
28,3,146.88,262.9,291.77,199.33000000000004,1,1,1.0
29,2,291.76,75.88,164.07999999999998,74.39000000000001,1,1,1.0
29,3,176.6,276.06,314.22,212.04000000000002,1,1,1.0
30,2,272.13,72.42,157.37,72.08,1,1,1.0
30,3,215.65,289.23,327.35,228.66999999999996,1,1,1.0
30,4,867.02,180.9,92.98000000000002,66.59,1,1,1.0
31,2,252.49,68.96,154.78999999999996,71.39,1,1,1.0
31,3,257.23,308.45,355.66999999999996,231.55,1,1,1.0
31,4,819.3,156.1,140.70000000000005,91.39000000000001,1,1,1.0
32,2,232.86,65.5,152.20999999999998,70.69999999999999,1,1,1.0
32,3,298.8,327.66,383.99999999999994,212.33999999999997,1,1,1.0
32,4,774.08,144.17,185.91999999999996,102.33000000000001,1,1,1.0
33,2,217.2,62.85,147.15000000000003,68.63,1,1,1.0
33,3,353.79,346.87,398.91,193.13,1,1,1.0
33,4,728.87,132.25,231.13,113.25,1,1,1.0
34,2,201.55,60.19,142.08999999999997,66.57000000000001,1,1,1.0
34,3,410.89,371.24,416.86,168.76,1,1,1.0
34,4,689.11,124.3,231.81999999999994,109.60000000000001,1,1,1.0
35,2,185.89,57.54,137.04000000000002,64.5,1,1,1.0
35,3,468.0,395.6,434.79999999999995,144.39999999999998,1,1,1.0
35,4,649.36,116.35,232.51,105.95000000000002,1,1,1.0
36,2,170.23,54.89,131.98,62.42999999999999,1,1,1.0
36,3,543.1,422.95,384.81999999999994,117.05000000000001,1,1,1.0
36,4,609.6,108.4,233.19999999999993,102.29999999999998,1,1,1.0
37,2,154.57,52.24,126.93,60.35999999999999,1,1,1.0
37,3,630.04,450.3,323.0,89.69999999999999,1,1,1.0
37,4,577.8,103.43,225.0,98.57,1,1,1.0
38,2,142.5,50.25,122.01999999999998,58.81,1,1,1.0
38,4,546.0,98.46,216.79999999999995,94.84000000000002,1,1,1.0
39,2,127.8,48.27,118.8,57.26,1,1,1.0
39,4,514.2,93.49,208.5999999999999,91.11,1,1,1.0
40,2,115.1,46.28,115.0,55.709999999999994,1,1,1.0
40,4,482.4,88.52,200.39999999999998,87.38000000000001,1,1,1.0
41,2,102.4,44.3,111.19999999999999,54.150000000000006,1,1,1.0
41,4,454.82,79.1,192.95,89.6,1,1,1.0
42,2,90.8,40.9,108.64999999999999,54.160000000000004,1,1,1.0
42,4,427.25,73.6,185.5,87.9,1,1,1.0
43,2,77.1,37.51,108.20000000000002,54.15,1,1,1.0
43,4,399.67,71.12,178.06,83.18,1,1,1.0
44,2,66.13,35.88,106.86000000000001,53.449999999999996,1,1,1.0
44,4,372.1,68.65,170.60000000000002,78.44999999999999,1,1,1.0
45,2,55.17,34.26,105.51,52.74,1,1,1.0
45,4,350.83,65.47,164.45,76.47,1,1,1.0
46,2,44.2,32.63,104.16000000000001,52.029999999999994,1,1,1.0
46,4,329.57,62.29,158.29000000000002,74.49000000000001,1,1,1.0
47,2,35.36,31.0,100.69000000000001,51.33,1,1,1.0
47,4,308.3,59.11,152.14,72.51,1,1,1.0
48,2,26.52,29.38,97.22,50.620000000000005,1,1,1.0
48,4,287.03,55.93,145.99,70.53,1,1,1.0
49,2,17.68,27.75,93.75,49.92,1,1,1.0
49,4,265.77,52.75,139.83000000000004,68.55,1,1,1.0
50,2,8.84,26.13,90.27,49.2,1,1,1.0
50,4,249.62,49.77,133.88,67.06,1,1,1.0
51,2,0.0,24.5,86.8,48.5,1,1,1.0
51,4,233.47,46.78,127.92999999999998,65.57,1,1,1.0
52,2,0.0,22.95,77.48,47.92999999999999,1,1,1.0
52,4,217.32,43.8,121.98000000000002,64.08,1,1,1.0
53,2,0.0,21.4,68.15,47.36000000000001,1,1,1.0
53,4,201.17,40.82,116.03,62.580000000000005,1,1,1.0
54,2,0.0,19.85,58.83,46.779999999999994,1,1,1.0
54,4,185.27,39.34,115.28,61.09,1,1,1.0
55,4,169.37,37.86,114.52999999999997,59.59,1,1,1.0
56,4,153.47,36.38,113.78,58.1,1,1,1.0
57,4,137.57,34.9,113.03,56.6,1,1,1.0
58,4,124.65,33.24,110.72,56.6,1,1,1.0
59,4,111.73,31.59,108.39999999999999,56.599999999999994,1,1,1.0
60,4,98.81,29.93,106.09,56.6,1,1,1.0
